,fips_code,county_name,district,state,notes_x,id,first_name,last_name,image,gender,race,party,is_incumbent,is_running,is_appointed,won_primary,election,first_year_elected,last_year_elected,percent_vote,notes_y,district_id,next_election,_merge,Notes,Missing FIPS,Source 
3178,48089,Colorado,TX - Colorado,TX,Colorado,6893,Jay,Johannes,,M,C,26,Yes,Not Sure,NS,,TX - Colorado - 2016,,2012,,,TX - Colorado,2016,both,,,
3179,48091,Comal,TX - 22nd Judicial District,TX,22nd,6894,Jennifer Anne Owens,Tharp,,F,C,26,Yes,Not Sure,No,,TX - 22nd Judicial District - 2018,,2014,,,TX - 22nd Judicial District,2018,both,,,
3180,48095,Concho,TX - 119th Judicial District,TX,119th,6899,John,Best,,M,C,26,No,Yes,No,Yes,TX - 119th Judicial District - 2016,,,,,TX - 119th Judicial District,2016,both,,,
3181,48095,Concho,TX - 119th Judicial District,TX,119th,6898,Andrew,Graves,,M,C,26,No,Yes,No,No,TX - 119th Judicial District - 2016,,,,,TX - 119th Judicial District,2016,both,,,
3182,48095,Concho,TX - 119th Judicial District,TX,119th,6897,George,McCrea,,M,C,26,Yes,No,No,,TX - 119th Judicial District - 2016,,2012,,,TX - 119th Judicial District,2016,both,,,
3183,48399,Runnels,TX - 119th Judicial District,TX,119th,6899,John,Best,,M,C,26,No,Yes,No,Yes,TX - 119th Judicial District - 2016,,,,,TX - 119th Judicial District,2016,both,,,
3184,48399,Runnels,TX - 119th Judicial District,TX,119th,6898,Andrew,Graves,,M,C,26,No,Yes,No,No,TX - 119th Judicial District - 2016,,,,,TX - 119th Judicial District,2016,both,,,
3185,48399,Runnels,TX - 119th Judicial District,TX,119th,6897,George,McCrea,,M,C,26,Yes,No,No,,TX - 119th Judicial District - 2016,,2012,,,TX - 119th Judicial District,2016,both,,,
3186,48097,Cooke,TX - 235th Judicial District,TX,235th,6901,Derell,Comer,,M,C,26,No,Yes,No,No,TX - 235th Judicial District - 2016,,,,,TX - 235th Judicial District,2016,both,,,
3187,48097,Cooke,TX - 235th Judicial District,TX,235th,6903,Keith,Orsbum,,M,C,26,No,Yes,No,Runoff,TX - 235th Judicial District - 2016,,,,,TX - 235th Judicial District,2016,both,,,
3188,48097,Cooke,TX - 235th Judicial District,TX,235th,6900,Janice,Warder,,F,C,26,Yes,No,No,,TX - 235th Judicial District - 2016,,2012,,,TX - 235th Judicial District,2016,both,,,
3189,48097,Cooke,TX - 235th Judicial District,TX,235th,6902,John,Warren,,M,C,26,No,Yes,No,Runoff,TX - 235th Judicial District - 2016,,,,,TX - 235th Judicial District,2016,both,,,
3190,48099,Coryell,TX - 52nd Judicial District,TX,52nd,6904,Dusty,Boyd,,M,C,26,Yes,Yes,No,Yes,TX - 52nd Judicial District - 2016,,2012,,,TX - 52nd Judicial District,2016,both,,,
3191,48103,Crane,TX - 109th Judicial District,TX,109th,6909,Amanda,Navarette,,F,H,26,No,Yes,No,Yes,TX - 109th Judicial District - 2016,,,,,TX - 109th Judicial District,2016,both,,,
3192,48495,Winkler,TX - 109th Judicial District,TX,109th,6909,Amanda,Navarette,,F,H,26,No,Yes,No,Yes,TX - 109th Judicial District - 2016,,,,,TX - 109th Judicial District,2016,both,,,
3193,48105,Crockett,TX - 112th Judicial District,TX,112th,7123,Laurie K.,English,,F,C,26,Yes,Yes,No,Yes,TX - 112th Judicial District - 2016,,2012,,,TX - 112th Judicial District,2016,both,,,
3194,48383,Reagan,TX - 112th Judicial District,TX,112th,7123,Laurie K.,English,,F,C,26,Yes,Yes,No,Yes,TX - 112th Judicial District - 2016,,2012,,,TX - 112th Judicial District,2016,both,,,
3195,48435,Sutton,TX - 112th Judicial District,TX,112th,7123,Laurie K.,English,,F,C,26,Yes,Yes,No,Yes,TX - 112th Judicial District - 2016,,2012,,,TX - 112th Judicial District,2016,both,,,
3196,48461,Upton,TX - 112th Judicial District,TX,112th,7123,Laurie K.,English,,F,C,26,Yes,Yes,No,Yes,TX - 112th Judicial District - 2016,,2012,,,TX - 112th Judicial District,2016,both,,,
3197,48107,Crosby,TX - Crosby,TX,Crosby,6911,Michael,Sales,,M,C,26,Yes,Yes,NS,,TX - Crosby - 2016,,,,,TX - Crosby,2016,both,,,
3198,48109,Culberson,TX - 34th Judicial District,TX,34th,6939,James,Esparza,,M,H,10,Yes,Yes,No,Runoff,TX - 34th Judicial District - 2016,,2012,,,TX - 34th Judicial District,2016,both,,,
3199,48109,Culberson,TX - 34th Judicial District,TX,34th,6913,Leonard,Morales,,M,H,10,No,Yes,No,No,TX - 34th Judicial District - 2016,,,,,TX - 34th Judicial District,2016,both,,,
3200,48109,Culberson,TX - 34th Judicial District,TX,34th,6914,Yvonne,Rosales,,F,H,10,No,Yes,No,Runoff,TX - 34th Judicial District - 2016,,,,,TX - 34th Judicial District,2016,both,,,
3201,48141,El Paso,TX - 34th Judicial District,TX,34th,6939,James,Esparza,,M,H,10,Yes,Yes,No,Runoff,TX - 34th Judicial District - 2016,,2012,,,TX - 34th Judicial District,2016,both,,,
3202,48141,El Paso,TX - 34th Judicial District,TX,34th,6913,Leonard,Morales,,M,H,10,No,Yes,No,No,TX - 34th Judicial District - 2016,,,,,TX - 34th Judicial District,2016,both,,,
3203,48141,El Paso,TX - 34th Judicial District,TX,34th,6914,Yvonne,Rosales,,F,H,10,No,Yes,No,Runoff,TX - 34th Judicial District - 2016,,,,,TX - 34th Judicial District,2016,both,,,
3204,48229,Hudspeth,TX - 34th Judicial District,TX,34th,6939,James,Esparza,,M,H,10,Yes,Yes,No,Runoff,TX - 34th Judicial District - 2016,,2012,,,TX - 34th Judicial District,2016,both,,,
3205,48229,Hudspeth,TX - 34th Judicial District,TX,34th,6913,Leonard,Morales,,M,H,10,No,Yes,No,No,TX - 34th Judicial District - 2016,,,,,TX - 34th Judicial District,2016,both,,,
3206,48229,Hudspeth,TX - 34th Judicial District,TX,34th,6914,Yvonne,Rosales,,F,H,10,No,Yes,No,Runoff,TX - 34th Judicial District - 2016,,,,,TX - 34th Judicial District,2016,both,,,
3207,48111,Dallam,TX - 69th Judicial District,TX,69th,6915,David,Green,,M,C,26,Yes,Yes,No,Yes,TX - 69th Judicial District - 2016,,2012,,,TX - 69th Judicial District,2016,both,,,
3208,48205,Hartley,TX - 69th Judicial District,TX,69th,6915,David,Green,,M,C,26,Yes,Yes,No,Yes,TX - 69th Judicial District - 2016,,2012,,,TX - 69th Judicial District,2016,both,,,
3209,48341,Moore,TX - 69th Judicial District,TX,69th,6915,David,Green,,M,C,26,Yes,Yes,No,Yes,TX - 69th Judicial District - 2016,,2012,,,TX - 69th Judicial District,2016,both,,,
3210,48421,Sherman,TX - 69th Judicial District,TX,69th,6915,David,Green,,M,C,26,Yes,Yes,No,Yes,TX - 69th Judicial District - 2016,,2012,,,TX - 69th Judicial District,2016,both,,,
3211,48113,Dallas,TX - Dallas,TX,Dallas,6916,Susan,Hawk,,F,C,26,Yes,Not Sure,No,,TX - Dallas - 2018,2015,2014,,,TX - Dallas,2018,both,,,
3212,48115,Dawson,TX - 106th Judicial District,TX,106th,6919,Roxanne Cofer,Cox,,F,C,26,No,Yes,No,No,TX - 106th Judicial District - 2016,,,,,TX - 106th Judicial District,2016,both,,,
3213,48115,Dawson,TX - 106th Judicial District,TX,106th,6918,Philip,Furlow,,M,C,26,No,Yes,No,Runoff,TX - 106th Judicial District - 2016,,,,,TX - 106th Judicial District,2016,both,,,
3214,48115,Dawson,TX - 106th Judicial District,TX,106th,6917,Michael,Munk,,M,C,26,Yes,Yes,No,Runoff,TX - 106th Judicial District - 2016,,2012,,,TX - 106th Judicial District,2016,both,,,
3215,48165,Gaines,TX - 106th Judicial District,TX,106th,6919,Roxanne Cofer,Cox,,F,C,26,No,Yes,No,No,TX - 106th Judicial District - 2016,,,,,TX - 106th Judicial District,2016,both,,,
3216,48165,Gaines,TX - 106th Judicial District,TX,106th,6918,Philip,Furlow,,M,C,26,No,Yes,No,Runoff,TX - 106th Judicial District - 2016,,,,,TX - 106th Judicial District,2016,both,,,
3217,48165,Gaines,TX - 106th Judicial District,TX,106th,6917,Michael,Munk,,M,C,26,Yes,Yes,No,Runoff,TX - 106th Judicial District - 2016,,2012,,,TX - 106th Judicial District,2016,both,,,
3218,48169,Garza,TX - 106th Judicial District,TX,106th,6919,Roxanne Cofer,Cox,,F,C,26,No,Yes,No,No,TX - 106th Judicial District - 2016,,,,,TX - 106th Judicial District,2016,both,,,
3219,48169,Garza,TX - 106th Judicial District,TX,106th,6918,Philip,Furlow,,M,C,26,No,Yes,No,Runoff,TX - 106th Judicial District - 2016,,,,,TX - 106th Judicial District,2016,both,,,
3220,48169,Garza,TX - 106th Judicial District,TX,106th,6917,Michael,Munk,,M,C,26,Yes,Yes,No,Runoff,TX - 106th Judicial District - 2016,,2012,,,TX - 106th Judicial District,2016,both,,,
3221,48305,Lynn,TX - 106th Judicial District,TX,106th,6919,Roxanne Cofer,Cox,,F,C,26,No,Yes,No,No,TX - 106th Judicial District - 2016,,,,,TX - 106th Judicial District,2016,both,,,
3222,48305,Lynn,TX - 106th Judicial District,TX,106th,6918,Philip,Furlow,,M,C,26,No,Yes,No,Runoff,TX - 106th Judicial District - 2016,,,,,TX - 106th Judicial District,2016,both,,,
3223,48305,Lynn,TX - 106th Judicial District,TX,106th,6917,Michael,Munk,,M,C,26,Yes,Yes,No,Runoff,TX - 106th Judicial District - 2016,,2012,,,TX - 106th Judicial District,2016,both,,,
3224,48117,Deaf Smith,TX - Deaf Smith,TX,Deaf Smith,6920,Jim,English,,M,C,26,Yes,Not Sure,No,,TX - Deaf Smith - 2018,,2014,,,TX - Deaf Smith,2018,both,,,
3225,48119,Delta,TX - 8th Judicial District,TX,8th,6921,Will,Ramsey,,M,C,26,Yes,Yes,No,Yes,TX - 8th Judicial District - 2016,,2012,,,TX - 8th Judicial District,2016,both,,,
3226,48159,Franklin,TX - 8th Judicial District,TX,8th,6921,Will,Ramsey,,M,C,26,Yes,Yes,No,Yes,TX - 8th Judicial District - 2016,,2012,,,TX - 8th Judicial District,2016,both,,,
3227,48223,Hopkins,TX - 8th Judicial District,TX,8th,6921,Will,Ramsey,,M,C,26,Yes,Yes,No,Yes,TX - 8th Judicial District - 2016,,2012,,,TX - 8th Judicial District,2016,both,,,
3228,48121,Denton,TX - Denton,TX,Denton,6922,Paul,Johnson,,M,C,26,Yes,Not Sure,No,,TX - Denton - 2018,,2014,,,TX - Denton,2018,both,,,
3229,48123,DeWitt,TX - 24th Judicial District,TX,24th,6975,Terry,Breen,,M,C,26,No,Yes,No,Runoff,TX - 24th Judicial District - 2016,,,,,TX - 24th Judicial District,2016,both,,,
3230,48123,DeWitt,TX - 24th Judicial District,TX,24th,6925,Terry,Breen,,M,Not Sure,26,Yes,No,No,Runoff,TX - 24th Judicial District - 2016,,,,,TX - 24th Judicial District,2016,both,,,
3231,48123,DeWitt,TX - 24th Judicial District,TX,24th,6973,Jay,Condie,,M,C,26,No,Yes,No,No,TX - 24th Judicial District - 2016,,,,,TX - 24th Judicial District,2016,both,,,
3232,48123,DeWitt,TX - 24th Judicial District,TX,24th,6974,Rob,Lassman,,M,C,26,No,Yes,No,Runoff,TX - 24th Judicial District - 2016,,,,,TX - 24th Judicial District,2016,both,,,
3233,48123,DeWitt,TX - 24th Judicial District,TX,24th,6923,Michael,Sheppard,,M,C,10,Yes,No,No,,TX - 24th Judicial District - 2016,,2012,,,TX - 24th Judicial District,2016,both,,,
3234,48175,Goliad,TX - 24th Judicial District,TX,24th,6975,Terry,Breen,,M,C,26,No,Yes,No,Runoff,TX - 24th Judicial District - 2016,,,,,TX - 24th Judicial District,2016,both,,,
3235,48175,Goliad,TX - 24th Judicial District,TX,24th,6925,Terry,Breen,,M,Not Sure,26,Yes,No,No,Runoff,TX - 24th Judicial District - 2016,,,,,TX - 24th Judicial District,2016,both,,,
3236,48175,Goliad,TX - 24th Judicial District,TX,24th,6973,Jay,Condie,,M,C,26,No,Yes,No,No,TX - 24th Judicial District - 2016,,,,,TX - 24th Judicial District,2016,both,,,
3237,48175,Goliad,TX - 24th Judicial District,TX,24th,6974,Rob,Lassman,,M,C,26,No,Yes,No,Runoff,TX - 24th Judicial District - 2016,,,,,TX - 24th Judicial District,2016,both,,,
3238,48175,Goliad,TX - 24th Judicial District,TX,24th,6923,Michael,Sheppard,,M,C,10,Yes,No,No,,TX - 24th Judicial District - 2016,,2012,,,TX - 24th Judicial District,2016,both,,,
3239,48391,Refugio,TX - 24th Judicial District,TX,24th,6975,Terry,Breen,,M,C,26,No,Yes,No,Runoff,TX - 24th Judicial District - 2016,,,,,TX - 24th Judicial District,2016,both,,,
3240,48391,Refugio,TX - 24th Judicial District,TX,24th,6925,Terry,Breen,,M,Not Sure,26,Yes,No,No,Runoff,TX - 24th Judicial District - 2016,,,,,TX - 24th Judicial District,2016,both,,,
3241,48391,Refugio,TX - 24th Judicial District,TX,24th,6973,Jay,Condie,,M,C,26,No,Yes,No,No,TX - 24th Judicial District - 2016,,,,,TX - 24th Judicial District,2016,both,,,
3242,48391,Refugio,TX - 24th Judicial District,TX,24th,6974,Rob,Lassman,,M,C,26,No,Yes,No,Runoff,TX - 24th Judicial District - 2016,,,,,TX - 24th Judicial District,2016,both,,,
3243,48391,Refugio,TX - 24th Judicial District,TX,24th,6923,Michael,Sheppard,,M,C,10,Yes,No,No,,TX - 24th Judicial District - 2016,,2012,,,TX - 24th Judicial District,2016,both,,,
3244,48127,Dimmit,TX - 293rd Judicial District,TX,293rd,7209,Roberto,Serna,,M,H,10,Yes,Yes,No,Yes,TX - 293rd Judicial District - 2016,,2012,,,TX - 293rd Judicial District,2016,both,,,
3245,48323,Maverick,TX - 293rd Judicial District,TX,293rd,7209,Roberto,Serna,,M,H,10,Yes,Yes,No,Yes,TX - 293rd Judicial District - 2016,,2012,,,TX - 293rd Judicial District,2016,both,,,
3246,48507,Zavala,TX - 293rd Judicial District,TX,293rd,7209,Roberto,Serna,,M,H,10,Yes,Yes,No,Yes,TX - 293rd Judicial District - 2016,,2012,,,TX - 293rd Judicial District,2016,both,,,
3247,48131,Duval,TX - 229th Judicial District,TX,229th,6934,J.M.Chuy,Alvarez,,M,H,10,No,Yes,No,No,TX - 229th Judicial District - 2016,,,,,TX - 229th Judicial District,2016,both,,,
3248,48131,Duval,TX - 229th Judicial District,TX,229th,6933,Omar,Escobar,,M,H,10,Yes,Yes,No,Yes,TX - 229th Judicial District - 2016,,2012,,,TX - 229th Judicial District,2016,both,,,
3249,48131,Duval,TX - 229th Judicial District,TX,229th,6935,Jose Luis,Ramos,,M,H,10,No,Yes,No,No,TX - 229th Judicial District - 2016,,,,,TX - 229th Judicial District,2016,both,,,
3250,48247,Jim Hogg,TX - 229th Judicial District,TX,229th,6934,J.M.Chuy,Alvarez,,M,H,10,No,Yes,No,No,TX - 229th Judicial District - 2016,,,,,TX - 229th Judicial District,2016,both,,,
3251,48247,Jim Hogg,TX - 229th Judicial District,TX,229th,6933,Omar,Escobar,,M,H,10,Yes,Yes,No,Yes,TX - 229th Judicial District - 2016,,2012,,,TX - 229th Judicial District,2016,both,,,
3252,48247,Jim Hogg,TX - 229th Judicial District,TX,229th,6935,Jose Luis,Ramos,,M,H,10,No,Yes,No,No,TX - 229th Judicial District - 2016,,,,,TX - 229th Judicial District,2016,both,,,
3253,48427,Starr,TX - 229th Judicial District,TX,229th,6934,J.M.Chuy,Alvarez,,M,H,10,No,Yes,No,No,TX - 229th Judicial District - 2016,,,,,TX - 229th Judicial District,2016,both,,,
3254,48427,Starr,TX - 229th Judicial District,TX,229th,6933,Omar,Escobar,,M,H,10,Yes,Yes,No,Yes,TX - 229th Judicial District - 2016,,2012,,,TX - 229th Judicial District,2016,both,,,
3255,48427,Starr,TX - 229th Judicial District,TX,229th,6935,Jose Luis,Ramos,,M,H,10,No,Yes,No,No,TX - 229th Judicial District - 2016,,,,,TX - 229th Judicial District,2016,both,,,
3256,48133,Eastland,TX - Eastland,TX,Eastland,6936,Russ,Thomason,,M,C,26,Yes,Not Sure,No,,TX - Eastland - 2018,,2014,,,TX - Eastland,2018,both,,,
3257,48135,Ector,TX - 70th Judicial District,TX,70th,6937,Robert,Bland IV,,M,C,26,Yes,Yes,No,Yes,TX - 70th Judicial District - 2016,,2012,,,TX - 70th Judicial District,2016,both,,,
3258,48137,Edwards,TX - 452nd Judicial District,TX,452nd,6938,Tonya,Spaeth-Alschwede,,F,C,26,Yes,Not Sure,No,,TX - 452nd Judicial District - 2018,,2014,,,TX - 452nd Judicial District,2018,both,,,
3259,48267,Kimble,TX - 452nd Judicial District,TX,452nd,6938,Tonya,Spaeth-Alschwede,,F,C,26,Yes,Not Sure,No,,TX - 452nd Judicial District - 2018,,2014,,,TX - 452nd Judicial District,2018,both,,,
3260,48307,McCulloch,TX - 452nd Judicial District,TX,452nd,6938,Tonya,Spaeth-Alschwede,,F,C,26,Yes,Not Sure,No,,TX - 452nd Judicial District - 2018,,2014,,,TX - 452nd Judicial District,2018,both,,,
3261,48319,Mason,TX - 452nd Judicial District,TX,452nd,6938,Tonya,Spaeth-Alschwede,,F,C,26,Yes,Not Sure,No,,TX - 452nd Judicial District - 2018,,2014,,,TX - 452nd Judicial District,2018,both,,,
3262,48327,Menard,TX - 452nd Judicial District,TX,452nd,6938,Tonya,Spaeth-Alschwede,,F,C,26,Yes,Not Sure,No,,TX - 452nd Judicial District - 2018,,2014,,,TX - 452nd Judicial District,2018,both,,,
3263,48139,Ellis,TX - Ellis,TX,Ellis,6942,Patrick,Wilson,,M,C,26,Yes,Yes,NS,,TX - Ellis - 2016,,,,,TX - Ellis,2016,both,,,
3264,48143,Erath,TX - 266th Judicial District,TX,266th,6943,Michael Alan,Nash,,M,C,26,Yes,Yes,No,Yes,TX - 266th Judicial District - 2016,,2012,,,TX - 266th Judicial District,2016,both,,,
3265,48145,Falls,TX - Falls,TX,Falls,6944,Kathryn,Gilliam,,F,C,10,Yes,Not Sure,NS,,TX - Falls - 2016,,,,,TX - Falls,2016,both,,,
3266,48147,Fannin,TX - Fannin,TX,Fannin,6945,Richard,Glaser,,M,C,26,Yes,Yes,No,Yes,TX - Fannin - 2016,,2012,,,TX - Fannin,2016,both,,,
3267,48149,Fayette,TX - Fayette,TX,Fayette,6946,Peggy,Supak,,F,C,10,Yes,Yes,NS,,TX - Fayette - 2016,,,,,TX - Fayette,2016,both,,,
3268,48151,Fisher,TX - 32nd Judicial District,TX,32nd,6947,Ann,Reed,,F,C,26,Yes,No,No,,TX - 32nd Judicial District - 2016,,2012,,,TX - 32nd Judicial District,2016,both,,,
3269,48151,Fisher,TX - 32nd Judicial District,TX,32nd,7084,Ricky,Thompson,,M,Not Sure,26,No,Yes,No,Yes,TX - 32nd Judicial District - 2016,,,,,TX - 32nd Judicial District,2016,both,,,
3270,48151,Fisher,TX - 32nd Judicial District,TX,32nd,6948,John,Young,,M,Not Sure,26,No,Yes,No,No,TX - 32nd Judicial District - 2016,,,,,TX - 32nd Judicial District,2016,both,,,
3271,48335,Mitchell,TX - 32nd Judicial District,TX,32nd,6947,Ann,Reed,,F,C,26,Yes,No,No,,TX - 32nd Judicial District - 2016,,2012,,,TX - 32nd Judicial District,2016,both,,,
3272,48335,Mitchell,TX - 32nd Judicial District,TX,32nd,7084,Ricky,Thompson,,M,Not Sure,26,No,Yes,No,Yes,TX - 32nd Judicial District - 2016,,,,,TX - 32nd Judicial District,2016,both,,,
3273,48335,Mitchell,TX - 32nd Judicial District,TX,32nd,6948,John,Young,,M,Not Sure,26,No,Yes,No,No,TX - 32nd Judicial District - 2016,,,,,TX - 32nd Judicial District,2016,both,,,
3274,48353,Nolan,TX - 32nd Judicial District,TX,32nd,6947,Ann,Reed,,F,C,26,Yes,No,No,,TX - 32nd Judicial District - 2016,,2012,,,TX - 32nd Judicial District,2016,both,,,
3275,48353,Nolan,TX - 32nd Judicial District,TX,32nd,7084,Ricky,Thompson,,M,Not Sure,26,No,Yes,No,Yes,TX - 32nd Judicial District - 2016,,,,,TX - 32nd Judicial District,2016,both,,,
3276,48353,Nolan,TX - 32nd Judicial District,TX,32nd,6948,John,Young,,M,Not Sure,26,No,Yes,No,No,TX - 32nd Judicial District - 2016,,,,,TX - 32nd Judicial District,2016,both,,,
3277,48155,Foard,TX - 46th Judicial District,TX,46th,6954,Stanley,Heatly,,M,C,10,Yes,Yes,No,Yes,TX - 46th Judicial District - 2016,,2012,,,TX - 46th Judicial District,2016,both,,,
3278,48197,Hardeman,TX - 46th Judicial District,TX,46th,6954,Stanley,Heatly,,M,C,10,Yes,Yes,No,Yes,TX - 46th Judicial District - 2016,,2012,,,TX - 46th Judicial District,2016,both,,,
3279,48487,Wilbarger,TX - 46th Judicial District,TX,46th,6954,Stanley,Heatly,,M,C,10,Yes,Yes,No,Yes,TX - 46th Judicial District - 2016,,2012,,,TX - 46th Judicial District,2016,both,,,
3280,48157,Fort Bend,TX - Fort Bend,TX,Fort Bend,6955,John,Healey,,M,C,26,Yes,Not Sure,No,,TX - Fort Bend - 2018,,2014,,,TX - Fort Bend,2018,both,,,
3281,48161,Freestone,TX - Freestone,TX,Freestone,6958,Brian,Evans,,M,C,26,No,Yes,No,Yes,TX - Freestone - 2016,,,,,TX - Freestone,2016,both,,,
3282,48161,Freestone,TX - Freestone,TX,Freestone,6957,Chris,Martin,,M,C,26,Yes,Yes,NS,No,TX - Freestone - 2016,,,,,TX - Freestone,2016,both,,,
3283,48161,Freestone,TX - Freestone,TX,Freestone,6959,Andrew,Wolfe,,M,C,26,No,Yes,No,No,TX - Freestone - 2016,,,,,TX - Freestone,2016,both,,,
3284,48167,Galveston,TX - Galveston,TX,Galveston,6965,Jack,Roady,,M,C,26,Yes,Not Sure,No,,TX - Galveston - 2018,2011,2014,,http://www.jackroady.com/,TX - Galveston,2018,both,,,
3285,48171,Gillespie,TX - 216th Judicial District,TX,216th,6969,Bruce,Curry,,M,C,26,Yes,No,No,,TX - 216th Judicial District - 2016,,2012,,,TX - 216th Judicial District,2016,both,,,
3286,48171,Gillespie,TX - 216th Judicial District,TX,216th,6970,Lucy,Wilke,,F,C,26,No,Yes,No,Yes,TX - 216th Judicial District - 2016,,,,http://www.hccommunityjournal.com/article_01b855c0-b3c2-11e5-bfc7-9b847a0aa190.html,TX - 216th Judicial District,2016,both,,,
3288,48177,Gonzales,TX - Gonzales,TX,Gonzales,6976,Heather,McMinn,,F,C,26,Yes,No,No,,TX - Gonzales - 2016,,2012,,Heather McMinn is the current DA in Guadalupe County (no longer merged with Gonzales County).,TX - Gonzales,2016,both,,,
3289,48177,Gonzales,TX - Gonzales,TX,Gonzales,6977,Paul ,Watkins,,M,C,26,No,Yes,No,,TX - Gonzales - 2016,,,,Ran unopposed.,TX - Gonzales,2016,both,,,
3290,48179,Gray,TX - 31st Judicial District,TX,31st,6978,Franklin,McDonough,,M,C,26,Yes,Yes,No,Yes,TX - 31st Judicial District - 2016,2012,2012,,Running unopposed.,TX - 31st Judicial District,2016,both,,,
3291,48211,Hemphill,TX - 31st Judicial District,TX,31st,6978,Franklin,McDonough,,M,C,26,Yes,Yes,No,Yes,TX - 31st Judicial District - 2016,2012,2012,,Running unopposed.,TX - 31st Judicial District,2016,both,,,
3292,48295,Lipscomb,TX - 31st Judicial District,TX,31st,6978,Franklin,McDonough,,M,C,26,Yes,Yes,No,Yes,TX - 31st Judicial District - 2016,2012,2012,,Running unopposed.,TX - 31st Judicial District,2016,both,,,
3293,48393,Roberts,TX - 31st Judicial District,TX,31st,6978,Franklin,McDonough,,M,C,26,Yes,Yes,No,Yes,TX - 31st Judicial District - 2016,2012,2012,,Running unopposed.,TX - 31st Judicial District,2016,both,,,
3294,48483,Wheeler,TX - 31st Judicial District,TX,31st,6978,Franklin,McDonough,,M,C,26,Yes,Yes,No,Yes,TX - 31st Judicial District - 2016,2012,2012,,Running unopposed.,TX - 31st Judicial District,2016,both,,,
3295,48181,Grayson,TX - Grayson,TX,Grayson,6979,Joe,Brown,,M,C,26,Yes,Yes,No,Yes,TX - Grayson - 2016,,2012,,,TX - Grayson,2016,both,,,
3296,48181,Grayson,TX - Grayson,TX,Grayson,6980,Bobbie,Cate,,F,C,26,No,Yes,No,No,TX - Grayson - 2016,,,,,TX - Grayson,2016,both,,,
3297,48183,Gregg,TX - Gregg,TX,Gregg,6981,Carl,Dorrough,,M,C,26,Yes,Not Sure,No,,TX - Gregg - 2018,,2014,,http://petersoncatefordistrictattorney.com/,TX - Gregg,2018,both,,,
3298,48185,Grimes,TX - 278th Judicial District,TX,278th,6982,Tuck,McLain,,M,C,26,Yes,Yes,No,,TX - 278th Judicial District - 2016,1997,2012,,,TX - 278th Judicial District,2016,both,,,
3299,48187,Guadalupe,TX - 25th Judicial District,TX,25th,6983,Heather,McMinn,,F,C,26,Yes,Not Sure,No,,TX - 25th Judicial District - 2016,,2012,,,TX - 25th Judicial District,2016,both,,,
3300,48189,Hale,TX - 64th Judicial District,TX,64th,6984,Wally,Hatch,,M,C,26,Yes,Yes,No,Yes,TX - 64th Judicial District - 2016,2004,2012,,http://bloximages.chicago2.vip.townnews.com/myplainview.com/content/tncms/assets/v3/editorial/9/99/9999c8a2-6920-11e5-82a7-7bdc8b4c73b0/560eadc6af589.image.jpg?resize=300%2C200,TX - 64th Judicial District,2016,both,,,
3301,48195,Hansford,TX - 84th Judicial District,TX,84th,6988,Mark,Snider,,M,C,26,Yes,Yes,No,Yes,TX - 84th Judicial District - 2016,,2012,,,TX - 84th Judicial District,2016,both,,,
3302,48233,Hutchinson,TX - 84th Judicial District,TX,84th,6988,Mark,Snider,,M,C,26,Yes,Yes,No,Yes,TX - 84th Judicial District - 2016,,2012,,,TX - 84th Judicial District,2016,both,,,
3303,48199,Hardin,TX - 88th Judicial District,TX,88th,6991,Tom,Roebuck,,M,C,26,No,Yes,No,No,TX - 88th Judicial District - 2016,,,,,TX - 88th Judicial District,2016,both,,,
3304,48199,Hardin,TX - 88th Judicial District,TX,88th,6990,David,Sheffield,,M,C,26,Yes,Yes,No,Yes,TX - 88th Judicial District - 2016,,2012,,,TX - 88th Judicial District,2016,both,,,
3305,48201,Harris,TX - Harris,TX,Harris,6992,Devon,Anderson,,F,C,26,Yes,Yes,No,Yes,TX - Harris - 2016,2013,2014,,,TX - Harris,2016,both,,,
3306,48201,Harris,TX - Harris,TX,Harris,6993,Kim,Ogg,,F,C,10,No,Yes,No,Yes,TX - Harris - 2016,,,,,TX - Harris,2016,both,,,
3307,48201,Harris,TX - Harris,TX,Harris,6994,Lloyd,Oliver,,M,C,10,No,Yes,No,No,TX - Harris - 2016,,,,,TX - Harris,2016,both,,,
3308,48201,Harris,TX - Harris,TX,Harris,6995,Morris,Overstreet,,M,AA,10,No,Yes,No,No,TX - Harris - 2016,,,,,TX - Harris,2016,both,,,
3309,48203,Harrison,TX - Harrison,TX,Harrison,6996,Coke,Solomon,,M,C,26,Yes,Not Sure,No,,TX - Harrison - 2018,,2014,,,TX - Harrison,2018,both,,,
3310,48207,Haskell,TX - 39th Judicial District,TX,39th,6998,Mike,Fouts,,M,C,10,Yes,Yes,No,Yes,TX - 39th Judicial District - 2016,2000,2012,,Running unopposed.,TX - 39th Judicial District,2016,both,,,
3311,48263,Kent,TX - 39th Judicial District,TX,39th,6998,Mike,Fouts,,M,C,10,Yes,Yes,No,Yes,TX - 39th Judicial District - 2016,2000,2012,,Running unopposed.,TX - 39th Judicial District,2016,both,,,
3312,48433,Stonewall,TX - 39th Judicial District,TX,39th,6998,Mike,Fouts,,M,C,10,Yes,Yes,No,Yes,TX - 39th Judicial District - 2016,2000,2012,,Running unopposed.,TX - 39th Judicial District,2016,both,,,
